Codeblock,minflt,majflt,utime,stime,num_threads,vsize,rss,processor,stack_size,rchar,wchar,read_bytes,write_bytes,canceled_write_bytes,num_file_desc,nicRcvBytes,nicRcvPckts,nicSentBytes,nicSentPckts,IPInTruncatedPkts,IPInOctets,IPOutOctets
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,155169,0,110,134,1,180379648,1350,3,140519468089453,37510051908,4895483884,58998784,4689768448,391917568,6,22069829436,85392490,36147781424,27699808,0,18479126238,34613025590
running another simple hack to avoid running tsts on debug builds_host,155169,0,110,134,1,180379648,1350,3,140519468089453,37510051908,4895483884,58998784,4689768448,391917568,6,22069830805,85392498,36147783044,27699812,0,18479126989,34613025642
checking if there is a more critical commit we could work on_network,155452,0,110,134,1,180379648,1350,0,140519468089453,37510065822,4895484164,58998784,4689784832,391917568,7,22069839091,85392549,36147791974,27699830,0,18479135785,34613036412
disconnecting from the database_network,155461,0,110,134,1,180379648,1350,3,140519468089453,37510065822,4895484259,58998784,4689788928,391917568,7,22069840257,85392558,36147793980,27699835,0,18479137259,34613038936
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,155462,0,110,134,1,180379648,1350,3,140519468089453,37510065822,4895484325,58998784,4689793024,391917568,6,22069841601,85392566,36147795980,27699839,0,18479138580,34613041077
running another simple hack to avoid running tsts on debug builds_host,155462,0,110,134,1,180379648,1350,3,140519468089453,37510065822,4895484470,58998784,4689797120,391917568,6,22069842415,85392574,36147798198,27699844,0,18479139112,34613043205
checking if there is a more critical commit we could work on_network,155754,0,111,134,1,180379648,1350,3,140519468089453,37510079736,4895484845,58998784,4689817600,391917568,7,22069853200,85392643,36147810394,27699874,0,18479151704,34613060064
disconnecting from the database_network,155755,0,111,134,1,180379648,1350,3,140519468089453,37510079736,4895484911,58998784,4689821696,391917568,6,22069854806,85392652,36147812924,27699879,0,18479153027,34613062785
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,155755,0,111,134,1,180379648,1350,3,140519468089453,37510079736,4895485056,58998784,4689825792,391917568,6,22069858281,85392671,36147815522,27699884,0,18479155642,34613065437
running another simple hack to avoid running tsts on debug builds_host,155763,0,111,134,1,180379648,1350,0,140519468113120,37510079736,4895485153,58998784,4689829888,391917568,7,22069863271,85392703,36147821456,27699895,0,18479160136,34613071517
checking if there is a more critical commit we could work on_network,156048,0,111,134,1,180379648,1350,2,140519468089453,37510093650,4895485429,58998784,4689846272,391917568,7,22069870256,85392749,36147831086,27699910,0,18479167325,34613083635
disconnecting from the database_network,156049,0,111,134,1,180379648,1350,2,140519468089453,37510093650,4895485495,58998784,4689850368,391917568,6,22069871376,85392757,36147834144,27699915,0,18479168468,34613086880
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,156049,0,111,134,1,180379648,1350,2,140519468089453,37510093650,4895485640,58998784,4689854464,391917568,6,22069872408,85392764,36147837266,27699920,0,18479169334,34613090056
running another simple hack to avoid running tsts on debug builds_host,156049,0,111,134,1,180379648,1350,2,140519468089453,37510093650,4895485737,58998784,4689858560,391917568,6,22069874183,85392776,36147840544,27699925,0,18479170801,34613093292
checking the existence of lock file_host,156049,0,111,134,1,180379648,1350,2,140519468089453,37510093650,4895485737,58998784,4689858560,391917568,6,22069874869,85392782,36147843840,27699929,0,18479171927,34613093344
checking the space in worker temp directory_host,156061,0,111,134,1,180379648,1350,2,140519468089453,37510093650,4895485804,58998784,4689862656,391917568,6,22069877563,85392799,36147847270,27699934,0,18479173051,34613096632
running the test cases on the worker_host,156133,0,111,134,1,180379648,1350,2,140519468089453,37510103221,4895486025,58998784,4689866752,391917568,6,22069878627,85392811,36147850846,27699940,0,18479173531,34613100048
figuring out the result of the test_host,157699,0,112,136,1,180379648,1350,0,140519468089453,39041927659,5030332830,58998784,4825718784,392212480,6,22075072388,85448636,36289442309,27797377,0,18483350839,34748602529
calculating the time it took to run the test_host,157835,0,112,136,1,180379648,1350,0,140519468089453,39041932257,5030333027,58998784,4825726976,392216576,6,22075075700,85448656,36289446085,27797383,0,18483352174,34748606145
writing the results to the results table in database_network,158839,0,112,137,1,180379648,1350,0,140519468089453,39041980974,5030345479,58998784,4825759744,392220672,6,22075078970,85448675,36289458179,27797402,0,18483355010,34748617741
commiting to the results table in the database_network,158913,0,112,137,1,180379648,1350,2,140519468089453,39041980974,5030345566,58998784,4825763840,392220672,7,22075080618,85448688,36289462179,27797408,0,18483357406,34748622801
writing the results to the metrics table in database_network,159051,0,112,137,1,180379648,1350,3,140519468089453,39042110674,5030409663,58998784,4825837568,392220672,7,22075082062,85448701,36289470603,27797420,0,18483426144,34748698631
removing the temporary directory on worker_host,159069,0,112,137,1,180379648,1350,3,140519468113120,39042110674,5030409897,58998784,4825845760,392220672,11,22075083190,85448709,36289474915,27797426,0,18483427734,34748711283
exiting from the database after writing to the results table_network,159295,0,112,137,1,180379648,1350,3,140519468089453,39042114586,5030410130,58998784,4825858048,392232960,6,22075085518,85448727,36289488193,27797439,0,18483429871,34748720706
writing the results to the summary table in database_network,159337,0,112,137,1,180379648,1350,2,140519468089453,39042114586,5030410288,58998784,4825866240,392232960,7,22075087829,85448744,36289497667,27797450,0,18483434480,34748728586
commiting to the SUMMARY table in the database_network,159337,0,112,137,1,180379648,1350,2,140519468089453,39042114586,5030410369,58998784,4825870336,392232960,7,22075088159,85448747,36289497737,27797451,0,18483435944,34748729396
exiting from the database after writing to the SUMMARY table_network,159337,0,112,137,1,180379648,1350,2,140519468089453,39042114586,5030410464,58998784,4825874432,392232960,6,22075090613,85448765,36289499167,27797458,0,18483437155,34748730341
sending a notification of the results if appropriate_network,159360,0,112,137,1,180379648,1350,2,140519468113120,39042114586,5030410551,58998784,4825878528,392232960,11,22075092889,85448777,36289500907,27797466,0,18483439325,34748733285
checking if there is a more critical commit we could work on_network,159651,0,113,138,1,180379648,1350,3,140519468089453,39042594109,5030411065,58998784,4825894912,392232960,7,22075094767,85448789,36289506903,27797480,0,18483443537,34748741481
disconnecting from the database_network,159653,0,113,138,1,180379648,1350,3,140519468089453,39042594109,5030411131,58998784,4825899008,392232960,6,22075095892,85448795,36289508013,27797483,0,18483445289,34748742866
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,159653,0,113,138,1,180379648,1350,3,140519468089453,39042594109,5030411276,58998784,4825903104,392232960,6,22075097292,85448805,36289509257,27797487,0,18483446219,34748744186
running another simple hack to avoid running tsts on debug builds_host,159833,0,113,138,1,180379648,1350,2,140519468089453,39042596066,5030411519,58998784,4825915392,392232960,7,22075098540,85448815,36289510649,27797491,0,18483448135,34748750842
checking if there is a more critical commit we could work on_network,159947,0,113,138,1,180379648,1350,0,140519468089453,39042608062,5030411576,58998784,4825919488,392232960,7,22075108909,85448891,36289523565,27797555,0,18483457026,34748758158
disconnecting from the database_network,159957,0,113,138,1,180379648,1350,3,140519468089453,39042608062,5030411737,58998784,4825927680,392232960,6,22075111160,85448908,36289525211,27797558,0,18483459517,34748762226
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,159957,0,113,138,1,180379648,1350,3,140519468089453,39042608062,5030411882,58998784,4825931776,392232960,6,22075112218,85448915,36289527068,27797563,0,18483460357,34748764193
running another simple hack to avoid running tsts on debug builds_host,159965,0,113,138,1,180379648,1350,0,140519468113120,39042608062,5030411979,58998784,4825935872,392232960,7,22075113020,85448923,36289529066,27797568,0,18483461725,34748770429
checking if there is a more critical commit we could work on_network,160259,0,113,138,1,180379648,1350,2,140519468089453,39042621976,5030412255,58998784,4825952256,392232960,7,22075121432,85448973,36289539909,27797590,0,18483470887,34748779656
disconnecting from the database_network,160260,0,113,138,1,180379648,1350,2,140519468089453,39042621976,5030412321,58998784,4825956352,392232960,6,22075123425,85448984,36289542231,27797595,0,18483472515,34748782169
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,160260,0,113,138,1,180379648,1350,2,140519468089453,39042621976,5030412466,58998784,4825960448,392232960,6,22075124041,85448989,36289544609,27797600,0,18483473498,34748784601
running another simple hack to avoid running tsts on debug builds_host,160442,0,113,139,1,180379648,1350,0,140519468089453,39042623933,5030412697,58998784,4825972736,392232960,7,22075125952,85449000,36289547131,27797605,0,18483476874,34748794173
checking if there is a more critical commit we could work on_network,160561,0,113,139,1,180379648,1350,2,140519468097176,39042635890,5030412849,58998784,4825980928,392232960,7,22075135335,85449055,36289559755,27797627,0,18483484886,34748802332
disconnecting from the database_network,160562,0,113,139,1,180379648,1350,2,140519468089453,39042635890,5030412915,58998784,4825985024,392232960,6,22075136073,85449062,36289562597,27797632,0,18483485913,34748805361
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,160562,0,113,139,1,180379648,1350,2,140519468089453,39042635890,5030413060,58998784,4825989120,392232960,6,22075137585,85449072,36289565503,27797637,0,18483486779,34748808321
running another simple hack to avoid running tsts on debug builds_host,160740,0,114,139,1,180379648,1350,2,140519468089453,39042637847,5030413273,58998784,4826001408,392232960,7,22075140697,85449096,36289579180,27797658,0,18483488835,34748818660
checking if there is a more critical commit we could work on_network,160853,0,114,139,1,180379648,1350,0,140519468089453,39042649804,5030413330,58998784,4826005504,392232960,7,22075148317,85449147,36289582510,27797664,0,18483496829,34748824048
disconnecting from the database_network,160862,0,114,139,1,180379648,1350,2,140519468089453,39042649804,5030413425,58998784,4826009600,392232960,7,22075148991,85449153,36289585802,27797668,0,18483497866,34748827877
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,160863,0,114,139,1,180379648,1350,2,140519468089453,39042649804,5030413491,58998784,4826013696,392232960,6,22075150518,85449167,36289589298,27797674,0,18483499550,34748831426
running another simple hack to avoid running tsts on debug builds_host,161018,0,114,139,1,180379648,1350,0,140519468113120,39042651760,5030413860,58998784,4826030080,392232960,8,22075152234,85449180,36289592942,27797680,0,18483502680,34748846002
checking if there is a more critical commit we could work on_network,161154,0,114,139,1,180379648,1350,0,140519468089453,39042663718,5030413918,58998784,4826034176,392232960,7,22075159506,85449224,36289609246,27797710,0,18483508090,34748852712
